2016-09-20-16-45-00-022,0,,
2016-09-20-16-46-00-007,0,,
2016-09-20-16-47-00-007,0,,
2016-09-20-16-48-00-009,0,,
2016-09-20-16-49-00-004,0,,
2016-09-20-16-50-00-005,0,,
2016-09-20-16-51-00-006,0,,
2016-09-20-16-52-00-007,0,,
2016-09-20-16-53-00-016,0,,
2016-09-20-16-54-00-008,0,,
2016-09-20-16-55-00-016,0,,
2016-09-20-16-56-00-017,0,,
2016-09-20-16-57-00-010,0,,
2016-09-20-16-58-00-018,0,,
2016-09-20-16-59-00-015,0,,
2016-09-20-17-00-00-023,0,,
2016-09-20-17-01-00-019,0,,
2016-09-20-17-02-00-013,0,,
2016-09-20-17-03-00-019,0,,
2016-09-20-17-04-00-008,0,,
2016-09-20-17-05-00-007,0,,
2016-09-20-17-06-00-039,0,,
2016-09-20-17-07-00-006,0,,
2016-09-20-17-08-00-022,0,,
2016-09-20-17-09-00-011,0,,
2016-09-20-17-10-00-007,0,,
2016-09-20-17-11-00-026,0,,
2016-09-20-17-12-00-008,0,,
2016-09-20-17-13-00-005,0,,
2016-09-20-17-14-00-019,0,,
2016-09-20-17-15-00-011,0,,
2016-09-20-17-16-00-005,0,,
2016-09-20-17-17-00-022,0,,
2016-09-20-17-18-00-009,0,,
2016-09-20-17-19-00-026,0,,
2016-09-20-17-20-00-011,0,,
2016-09-20-17-21-00-022,0,,
2016-09-20-17-22-00-033,0,,
2016-09-20-17-23-00-009,0,,
2016-09-20-17-24-00-027,0,,
2016-09-20-17-25-00-005,0,,
2016-09-20-17-26-00-019,0,,
2016-09-20-17-27-00-013,0,,
2016-09-20-17-28-00-004,0,,
2016-09-20-17-29-00-022,0,,
2016-09-20-17-30-00-007,0,,
2016-09-20-17-31-00-010,0,,
2016-09-20-17-32-00-008,0,,
2016-09-20-17-33-00-009,0,,
2016-09-20-17-34-00-005,0,,
2016-09-20-17-35-00-010,0,,
2016-09-20-17-36-00-006,0,,
2016-09-20-17-37-00-010,0,,
2016-09-20-17-38-00-014,0,,
2016-09-20-17-39-00-008,0,,
2016-09-20-17-40-00-014,0,,
2016-09-20-17-41-00-010,0,,
2016-09-20-17-42-00-005,0,,
2016-09-20-17-43-00-005,0,,
2016-09-20-17-44-00-021,0,,
2016-09-20-17-45-00-017,0,,
2016-09-20-17-46-00-013,0,,
2016-09-20-17-47-00-036,0,,
2016-09-20-17-48-00-019,0,,
2016-09-20-17-49-00-024,0,,
2016-09-20-17-50-00-018,0,,
2016-09-20-17-51-00-008,0,,
2016-09-20-17-52-00-032,0,,
2016-09-20-17-53-00-023,0,,
2016-09-20-17-54-00-008,0,,
2016-09-20-17-55-00-025,0,,
2016-09-20-17-56-00-009,0,,
2016-09-20-17-57-00-015,0,,
2016-09-20-17-58-00-014,0,,
2016-09-20-17-59-00-006,0,,
2016-09-20-18-00-00-007,0,,
2016-09-20-18-01-00-018,0,,
2016-09-20-18-02-00-005,0,,
2016-09-20-18-05-55-809,0,,
2016-09-20-18-06-00-215,47218,,
2016-09-20-18-07-00-025,4767,,
2016-09-20-18-08-00-022,0,,
2016-09-20-18-09-00-018,34565,,
2016-09-20-18-10-00-014,0,,
2016-09-20-18-11-00-030,600,,
2016-09-20-18-12-00-014,0,,
2016-09-20-18-13-00-028,58801,,
2016-09-20-18-14-00-022,0,,
2016-09-20-18-15-00-014,0,,
2016-09-20-18-16-00-032,0,,
2016-09-20-18-17-00-006,0,,
2016-09-20-18-18-00-019,0,,
2016-09-20-18-19-00-004,0,,
2016-09-20-18-20-00-007,0,,
2016-09-20-18-21-00-031,0,,
2016-09-20-18-22-00-011,0,,
2016-09-20-18-23-00-004,0,,
2016-09-20-18-24-00-008,0,,
2016-09-20-18-25-00-013,0,,
2016-09-20-18-26-00-010,0,,
2016-09-20-18-27-00-014,0,,
2016-09-20-18-28-00-034,0,,
2016-09-20-18-29-00-021,0,,
2016-09-20-18-30-00-021,0,,
2016-09-20-18-31-00-001,0,,
2016-09-20-18-32-00-018,0,,
2016-09-20-18-33-00-027,0,,
2016-09-20-18-34-00-015,0,,
2016-09-20-18-35-00-020,0,,
2016-09-20-18-36-00-005,0,,
2016-09-20-18-37-00-022,0,,
2016-09-20-18-38-00-029,0,,
2016-09-20-18-39-00-023,0,,
2016-09-20-18-40-00-012,0,,
2016-09-20-18-41-00-008,0,,
2016-09-20-18-42-00-004,0,,
2016-09-20-18-43-00-019,0,,
2016-09-20-18-44-00-010,0,,
2016-09-20-18-45-00-015,0,,
2016-09-20-18-46-00-012,0,,
2016-09-20-18-47-00-008,0,,
2016-09-20-18-48-00-018,0,,
2016-09-20-18-49-00-010,0,,
2016-09-20-18-50-00-033,0,,
2016-09-20-18-51-00-005,0,,
2016-09-20-18-52-00-012,0,,
2016-09-20-18-53-00-025,0,,
2016-09-20-18-54-00-005,0,,
2016-09-20-18-55-00-024,0,,
2016-09-20-18-56-00-007,0,,
2016-09-20-18-57-00-015,0,,
2016-09-20-18-58-00-016,0,,
2016-09-20-18-59-00-005,0,,
2016-09-20-19-00-00-005,0,,
2016-09-20-19-01-00-009,0,,
2016-09-20-19-02-00-006,0,,
2016-09-20-19-03-00-043,0,,
2016-09-20-19-04-00-008,16260,,
2016-09-20-19-05-00-005,0,,
2016-09-20-19-06-00-005,30339,,
2016-09-20-19-07-00-012,0,,
2016-09-20-19-08-00-007,0,,
2016-09-20-19-09-00-012,0,,
2016-09-20-19-10-00-009,0,,
2016-09-20-19-11-00-028,0,,
2016-09-20-19-12-00-010,0,,
2016-09-20-19-13-00-008,0,,
2016-09-20-19-14-00-008,0,,
2016-09-20-19-15-00-012,0,,
2016-09-20-19-16-00-017,0,,
2016-09-20-19-17-00-019,0,,
2016-09-20-19-18-00-024,0,,
2016-09-20-19-19-00-004,0,,
2016-09-20-19-20-00-015,0,,
2016-09-20-19-21-00-032,0,,
2016-09-20-19-22-00-021,0,,
2016-09-20-19-23-00-018,0,,
2016-09-20-19-24-00-005,0,,
2016-09-20-19-25-00-008,0,,
2016-09-20-19-26-00-024,0,,
2016-09-20-19-27-00-029,0,,
2016-09-20-19-28-00-004,0,,
2016-09-20-19-29-00-023,0,,
2016-09-20-19-30-00-020,0,,
2016-09-20-19-31-00-007,0,,
2016-09-20-19-32-00-012,0,,
2016-09-20-19-33-00-008,0,,
2016-09-20-19-34-00-005,0,,
2016-09-20-19-35-00-014,0,,
2016-09-20-19-36-00-013,0,,
2016-09-20-19-37-00-015,0,,
2016-09-20-19-38-00-021,0,,
2016-09-20-19-39-00-030,0,,
2016-09-20-19-40-00-017,0,,
2016-09-20-19-41-00-014,0,,
2016-09-20-19-42-00-006,0,,
2016-09-20-19-43-00-020,0,,
2016-09-20-19-44-00-016,0,,
2016-09-20-19-45-00-019,21449,,
2016-09-20-19-46-00-014,20167,,
2016-09-20-19-47-00-022,0,,
2016-09-20-19-48-00-006,0,,
2016-09-20-19-49-00-037,0,,
2016-09-20-19-50-00-012,0,,
2016-09-20-19-51-00-009,0,,
2016-09-20-19-52-00-032,0,,
2016-09-20-19-53-00-010,0,,
2016-09-20-19-54-00-012,0,,
2016-09-20-19-55-00-017,0,,
2016-09-20-19-56-00-012,0,,
2016-09-20-19-57-00-009,0,,
2016-09-20-19-58-00-023,0,,
2016-09-20-19-59-00-013,0,,
2016-09-20-20-00-00-011,0,,
2016-09-20-20-01-00-027,0,,
2016-09-20-20-02-00-012,0,,
2016-09-20-20-03-00-017,0,,
2016-09-20-20-04-00-030,0,,
2016-09-20-20-05-00-010,0,,
2016-09-20-20-06-00-007,0,,
2016-09-20-20-07-00-024,0,,
2016-09-20-20-08-00-027,0,,
2016-09-20-20-09-00-025,0,,
2016-09-20-20-10-00-006,0,,
2016-09-20-20-11-00-023,0,,
2016-09-20-20-12-00-007,0,,
2016-09-20-20-13-00-025,0,,
2016-09-20-20-14-00-008,0,,
2016-09-20-20-15-00-013,0,,
2016-09-20-20-16-00-006,0,,
2016-09-20-20-17-00-011,0,,
2016-09-20-20-18-00-036,0,,
2016-09-20-20-19-00-013,0,,
2016-09-20-20-20-00-008,0,,
2016-09-20-20-21-00-014,0,,
2016-09-20-20-22-00-016,0,,
2016-09-20-20-23-00-018,0,,
2016-09-20-20-24-00-017,0,,
2016-09-20-20-25-00-005,0,,
2016-09-20-20-26-00-028,0,,
2016-09-20-20-27-00-005,0,,
2016-09-20-20-28-00-032,0,,
2016-09-20-20-29-00-026,0,,
2016-09-20-20-30-00-032,0,,
2016-09-20-20-31-00-021,0,,
2016-09-20-20-32-00-005,0,,
2016-09-20-20-33-00-035,0,,
2016-09-20-20-34-00-025,0,,
2016-09-20-20-35-00-007,0,,
2016-09-20-20-36-00-028,0,,
2016-09-20-20-37-00-013,0,,
2016-09-20-20-38-00-004,0,,
2016-09-20-20-39-00-013,0,,
2016-09-20-20-40-00-009,0,,
2016-09-20-20-41-00-006,0,,
2016-09-20-20-42-00-011,0,,
2016-09-20-20-43-00-009,0,,
2016-09-20-20-44-00-008,0,,
2016-09-20-20-45-00-020,0,,
2016-09-20-20-46-00-010,0,,
2016-09-20-20-47-00-014,0,,
2016-09-20-20-48-00-016,0,,
2016-09-20-20-49-00-012,0,,
2016-09-20-20-50-00-014,0,,
2016-09-20-20-51-00-013,0,,
2016-09-20-20-52-00-023,0,,
2016-09-20-20-53-00-007,0,,
2016-09-20-20-54-00-008,0,,
2016-09-20-20-55-00-018,0,,
2016-09-20-20-56-00-005,0,,
2016-09-20-20-57-00-022,0,,
2016-09-20-20-58-00-010,0,,
2016-09-20-20-59-00-023,0,,
2016-09-20-21-00-00-039,0,,
2016-09-20-21-01-00-008,0,,
2016-09-20-21-02-00-004,0,,
2016-09-20-21-03-00-011,0,,
2016-09-20-21-04-00-011,0,,
2016-09-20-21-05-00-042,0,,
2016-09-20-21-06-00-009,0,,
2016-09-20-21-07-00-013,0,,
2016-09-20-21-08-00-015,0,,
2016-09-20-21-09-00-009,0,,
2016-09-20-21-10-00-019,0,,
2016-09-20-21-11-00-015,0,,
2016-09-20-21-12-00-004,0,,
2016-09-20-21-13-00-016,0,,
2016-09-20-21-14-00-006,0,,
2016-09-20-21-15-00-018,0,,
2016-09-20-21-16-00-016,0,,
2016-09-20-21-17-00-013,0,,
2016-09-20-21-18-00-020,0,,
2016-09-20-21-19-00-016,0,,
2016-09-20-21-20-00-004,0,,
2016-09-20-21-21-00-029,0,,
2016-09-20-21-22-00-014,0,,
2016-09-20-21-23-00-036,0,,
2016-09-20-21-24-00-008,0,,
2016-09-20-21-25-00-018,0,,
2016-09-20-21-26-00-034,0,,
2016-09-20-21-27-00-010,0,,
2016-09-20-21-28-00-006,0,,
2016-09-20-21-29-00-017,0,,
2016-09-20-21-30-00-021,0,,
2016-09-20-21-31-00-036,0,,
2016-09-20-21-32-00-009,1157,,
2016-09-20-21-33-00-023,0,,
2016-09-20-21-34-00-014,0,,
2016-09-20-21-35-00-011,0,,
2016-09-20-21-36-00-029,0,,
2016-09-20-21-37-00-005,0,,
2016-09-20-21-38-00-024,0,,
2016-09-20-21-39-00-018,0,,
2016-09-20-21-40-00-015,0,,
2016-09-20-21-41-00-010,0,,
2016-09-20-21-42-00-020,0,,
2016-09-20-21-43-00-017,0,,
2016-09-20-21-44-00-030,0,,
2016-09-20-21-45-00-006,0,,
2016-09-20-21-46-00-003,0,,
2016-09-20-21-47-00-013,0,,
2016-09-20-21-48-00-004,0,,
2016-09-20-21-49-00-005,0,,
2016-09-20-21-50-00-020,0,,
2016-09-20-21-51-00-017,0,,
2016-09-20-21-52-00-015,0,,
2016-09-20-21-53-00-008,0,,
2016-09-20-21-54-00-009,0,,
2016-09-20-21-55-00-009,0,,
2016-09-20-21-56-00-010,0,,
2016-09-20-21-57-00-019,0,,
2016-09-20-21-58-00-011,0,,
2016-09-20-21-59-00-020,0,,
2016-09-20-22-00-00-017,0,,
2016-09-20-22-01-00-022,0,,
2016-09-20-22-02-00-018,0,,
2016-09-20-22-03-00-008,0,,
2016-09-20-22-04-00-016,0,,
2016-09-20-22-05-00-020,0,,
2016-09-20-22-06-00-004,0,,
2016-09-20-22-07-00-022,0,,
2016-09-20-22-08-00-007,0,,
2016-09-20-22-09-00-024,0,,
2016-09-20-22-10-00-012,0,,
2016-09-20-22-11-00-039,0,,
2016-09-20-22-12-00-012,0,,
2016-09-20-22-13-00-010,0,,
2016-09-20-22-14-00-008,0,,
2016-09-20-22-15-00-007,0,,
2016-09-20-22-16-00-012,0,,
2016-09-20-22-17-00-008,0,,
2016-09-20-22-18-00-022,0,,
2016-09-20-22-19-00-010,0,,
2016-09-20-22-20-00-011,0,,
2016-09-20-22-21-00-018,0,,
2016-09-20-22-22-00-007,0,,
2016-09-20-22-23-00-017,0,,
2016-09-20-22-24-00-006,0,,
2016-09-20-22-25-00-023,0,,
2016-09-20-22-26-00-037,0,,
2016-09-20-22-27-00-015,0,,
2016-09-20-22-28-00-020,0,,
2016-09-20-22-29-00-005,0,,
2016-09-20-22-30-00-020,0,,
2016-09-20-22-31-00-037,0,,
2016-09-20-22-32-00-007,0,,
2016-09-20-22-33-00-025,0,,
2016-09-20-22-34-00-009,0,,
2016-09-20-22-35-00-004,0,,
2016-09-20-22-36-00-005,0,,
2016-09-20-22-37-00-024,0,,
2016-09-20-22-38-00-007,0,,
2016-09-20-22-39-00-013,0,,
2016-09-20-22-40-00-011,0,,
2016-09-20-22-41-00-025,0,,
2016-09-20-22-42-00-013,0,,
2016-09-20-22-43-00-010,0,,
2016-09-20-22-44-00-016,0,,
2016-09-20-22-45-00-012,0,,
2016-09-20-22-46-00-017,0,,
2016-09-20-22-47-00-011,0,,
2016-09-20-22-48-00-022,0,,
2016-09-20-22-49-00-019,0,,
2016-09-20-22-50-00-015,0,,
2016-09-20-22-51-00-032,0,,
2016-09-20-22-52-00-016,0,,
2016-09-20-22-53-00-015,0,,
2016-09-20-22-54-00-023,0,,
2016-09-20-22-55-00-012,0,,
2016-09-20-22-56-00-034,0,,
2016-09-20-22-57-00-018,0,,
2016-09-20-22-58-00-011,0,,
2016-09-20-22-59-00-005,0,,
2016-09-20-23-00-00-011,0,,
2016-09-20-23-01-00-007,0,,
2016-09-20-23-02-00-017,0,,
2016-09-20-23-03-00-009,0,,
2016-09-20-23-04-00-008,0,,
2016-09-20-23-05-00-014,0,,
2016-09-20-23-06-00-008,0,,
2016-09-20-23-07-00-016,0,,
2016-09-20-23-08-00-012,0,,
2016-09-20-23-09-00-023,0,,
2016-09-20-23-10-00-015,0,,
2016-09-20-23-11-00-008,0,,
2016-09-20-23-12-00-031,0,,
2016-09-20-23-13-00-020,0,,
2016-09-20-23-14-00-011,0,,
2016-09-20-23-15-00-022,0,,
2016-09-20-23-16-00-006,0,,
2016-09-20-23-17-00-025,0,,
2016-09-20-23-18-00-012,0,,
2016-09-20-23-19-00-004,0,,
2016-09-20-23-20-00-036,0,,
2016-09-20-23-21-00-009,0,,
2016-09-20-23-22-00-024,0,,
2016-09-20-23-23-00-058,0,,
2016-09-20-23-24-00-013,0,,
2016-09-20-23-25-00-017,0,,
2016-09-20-23-26-00-023,0,,
2016-09-20-23-27-00-047,0,,
2016-09-20-23-28-00-032,0,,
2016-09-20-23-29-00-015,0,,
2016-09-20-23-30-00-028,0,,
2016-09-20-23-31-00-017,0,,
2016-09-20-23-32-00-013,0,,
2016-09-20-23-33-00-023,0,,
2016-09-20-23-34-00-014,0,,
2016-09-20-23-35-00-014,0,,
2016-09-20-23-36-00-016,0,,
2016-09-20-23-37-00-025,0,,
2016-09-20-23-38-00-022,0,,
2016-09-20-23-39-00-011,0,,
2016-09-20-23-40-00-008,0,,
2016-09-20-23-41-00-013,0,,
2016-09-20-23-42-00-038,0,,
2016-09-20-23-43-00-004,0,,
2016-09-20-23-44-00-027,0,,
2016-09-20-23-45-00-020,0,,
2016-09-20-23-46-00-016,0,,
2016-09-20-23-47-00-020,0,,
2016-09-20-23-48-00-020,0,,
2016-09-20-23-49-00-013,0,,
2016-09-20-23-50-00-017,0,,
2016-09-20-23-51-00-010,0,,
2016-09-20-23-52-00-012,0,,
2016-09-20-23-53-00-011,0,,
2016-09-20-23-54-00-017,0,,
2016-09-20-23-55-00-013,0,,
2016-09-20-23-56-00-018,0,,
2016-09-20-23-57-00-007,0,,
2016-09-20-23-58-00-005,0,,
2016-09-20-23-59-00-020,0,,
2016-09-21-00-00-00-005,0,,
2016-09-21-00-01-00-006,0,,
2016-09-21-00-02-00-013,0,,
2016-09-21-00-03-00-006,0,,
2016-09-21-00-04-00-024,0,,
2016-09-21-00-05-00-007,1176,,
2016-09-21-07-28-01-875,0,,
2016-09-21-07-29-00-012,47414,,
2016-09-21-07-30-00-010,1515,,
2016-09-21-07-31-00-034,0,,
2016-09-21-07-32-00-023,0,,
2016-09-21-07-33-00-016,0,,
2016-09-21-07-34-00-014,0,,
2016-09-21-07-35-00-004,0,,
2016-09-21-07-36-00-013,0,,
2016-09-21-07-37-00-029,0,,
2016-09-21-07-38-00-015,0,,
2016-09-21-07-39-00-007,0,,
2016-09-21-07-40-00-029,0,,
2016-09-21-07-41-00-015,0,,
2016-09-21-07-42-00-020,0,,
2016-09-21-07-43-00-006,0,,
2016-09-21-07-44-00-023,0,,
2016-09-21-07-45-00-007,0,,
2016-09-21-07-46-00-024,0,,
2016-09-21-07-47-00-012,0,,
2016-09-21-07-48-00-009,0,,
2016-09-21-07-49-00-003,0,,
2016-09-21-07-50-00-010,1178,,
2016-09-21-07-51-00-007,0,,
2016-09-21-07-52-00-011,0,,
2016-09-21-07-53-00-012,0,,
2016-09-21-07-54-00-010,0,,
2016-09-21-07-55-00-014,0,,
2016-09-21-07-56-00-006,0,,
2016-09-21-07-57-00-028,0,,
2016-09-21-07-58-00-012,0,,
2016-09-21-07-59-00-022,0,,
2016-09-21-08-00-00-017,0,,
2016-09-21-08-01-00-014,0,,
2016-09-21-08-02-00-012,0,,
2016-09-21-08-03-00-016,0,,
2016-09-21-08-04-00-007,0,,
2016-09-21-08-05-00-021,0,,
2016-09-21-08-06-00-006,0,,
2016-09-21-08-07-00-030,0,,
2016-09-21-08-08-00-007,0,,
2016-09-21-08-09-00-006,0,,
2016-09-21-08-10-00-003,0,,
2016-09-21-08-11-00-010,0,,
2016-09-21-08-12-00-039,0,,
2016-09-21-08-13-00-018,0,,
2016-09-21-08-14-00-008,0,,
2016-09-21-08-15-00-007,0,,
2016-09-21-08-16-00-013,0,,
2016-09-21-08-17-00-032,0,,
2016-09-21-08-18-00-012,0,,
2016-09-21-08-19-00-020,0,,
2016-09-21-08-20-00-010,0,,
2016-09-21-08-21-00-015,0,,
2016-09-21-08-22-00-033,0,,
2016-09-21-08-23-00-016,0,,
2016-09-21-08-24-00-019,0,,
2016-09-21-08-25-00-014,0,,
2016-09-21-08-26-00-018,0,,
2016-09-21-08-27-00-006,0,,
2016-09-21-08-28-00-025,0,,
2016-09-21-08-29-00-016,0,,
2016-09-21-08-30-00-021,0,,
2016-09-21-08-31-00-027,0,,
2016-09-21-08-32-00-035,0,,
2016-09-21-08-33-00-003,0,,
2016-09-21-08-34-00-008,0,,
2016-09-21-08-35-00-008,0,,
2016-09-21-08-36-00-013,0,,
2016-09-21-08-37-00-028,0,,
2016-09-21-08-38-00-007,0,,
2016-09-21-08-39-00-011,0,,
2016-09-21-08-40-00-008,0,,
2016-09-21-08-41-00-016,0,,
2016-09-21-08-42-00-033,0,,
2016-09-21-08-43-00-010,0,,
2016-09-21-08-44-00-015,0,,
2016-09-21-08-45-00-006,0,,
2016-09-21-08-46-00-012,0,,
2016-09-21-08-47-00-008,0,,
2016-09-21-08-48-00-014,0,,
2016-09-21-08-49-00-025,0,,
2016-09-21-08-50-00-027,0,,
2016-09-21-08-51-00-023,0,,
2016-09-21-08-52-00-033,0,,
2016-09-21-08-53-00-010,0,,
2016-09-21-08-54-00-031,0,,
2016-09-21-08-55-00-018,0,,
2016-09-21-08-56-00-006,0,,
2016-09-21-08-57-00-011,0,,
2016-09-21-08-58-00-008,0,,
2016-09-21-08-59-00-005,0,,
2016-09-21-09-00-00-009,1929,,
2016-09-21-09-01-00-007,0,,
2016-09-21-09-02-00-007,0,,
2016-09-21-09-03-00-037,0,,
2016-09-21-09-04-00-008,0,,
2016-09-21-09-05-00-013,15809,,
2016-09-21-09-06-00-010,0,,
2016-09-21-09-07-00-006,0,,
2016-09-21-09-08-00-024,0,,
2016-09-21-09-09-00-019,0,,
2016-09-21-09-10-00-015,0,,
2016-09-21-09-11-00-006,0,,
2016-09-21-09-12-00-024,0,,
2016-09-21-09-13-00-019,0,,
2016-09-21-09-14-00-007,0,,
2016-09-21-09-15-00-020,0,,
2016-09-21-09-16-00-010,0,,
2016-09-21-09-17-00-015,0,,
2016-09-21-09-18-00-022,0,,
2016-09-21-09-19-00-007,0,,
2016-09-21-09-20-00-007,0,,
2016-09-21-09-21-00-017,0,,
2016-09-21-09-22-00-036,0,,
2016-09-21-09-23-00-008,0,,
2016-09-21-09-24-00-005,0,,
2016-09-21-09-25-00-006,0,,
2016-09-21-09-26-00-011,0,,
2016-09-21-09-27-00-018,0,,
2016-09-21-09-28-00-020,0,,
2016-09-21-09-29-00-009,0,,
2016-09-21-09-30-00-005,0,,
2016-09-21-09-31-00-014,0,,
2016-09-21-09-32-00-034,0,,
2016-09-21-09-33-00-017,0,,
2016-09-21-09-34-00-018,0,,
2016-09-21-09-35-00-019,0,,
2016-09-21-09-36-00-019,0,,
2016-09-21-09-37-00-029,0,,
2016-09-21-09-38-00-019,0,,
2016-09-21-09-39-00-011,0,,
2016-09-21-09-40-00-009,0,,
2016-09-21-09-41-00-022,0,,
2016-09-21-09-42-00-012,0,,
2016-09-21-09-43-00-004,0,,
2016-09-21-09-44-00-013,0,,
2016-09-21-09-45-00-006,0,,
2016-09-21-09-46-00-014,0,,
2016-09-21-09-47-00-028,0,,
2016-09-21-09-48-00-005,0,,
2016-09-21-09-49-00-021,0,,
2016-09-21-09-50-00-015,0,,
2016-09-21-09-51-00-011,0,,
2016-09-21-09-52-00-016,0,,
2016-09-21-09-53-00-005,0,,
2016-09-21-09-54-00-018,0,,
2016-09-21-09-55-00-015,0,,
2016-09-21-09-56-00-016,0,,
2016-09-21-09-57-00-011,0,,
2016-09-21-09-58-00-021,0,,
2016-09-21-09-59-00-022,0,,
2016-09-21-10-00-00-009,0,,
2016-09-21-10-01-00-023,0,,
2016-09-21-10-02-00-011,0,,
2016-09-21-10-03-00-029,0,,
2016-09-21-10-04-00-006,0,,
2016-09-21-10-05-00-017,0,,
2016-09-21-10-06-00-013,0,,
2016-09-21-10-07-00-008,0,,
2016-09-21-10-08-00-012,0,,
2016-09-21-10-09-00-009,0,,
2016-09-21-10-10-00-014,0,,
2016-09-21-10-11-00-011,0,,
2016-09-21-10-12-00-012,0,,
2016-09-21-10-13-00-031,0,,
2016-09-21-10-14-00-013,0,,
2016-09-21-10-15-00-019,0,,
2016-09-21-10-16-00-004,8705,,
2016-09-21-10-17-00-018,0,,
2016-09-21-10-18-00-007,0,,
2016-09-21-10-19-00-004,0,,
2016-09-21-10-20-00-021,0,,
2016-09-21-10-21-00-005,0,,
2016-09-21-10-22-00-023,0,,
2016-09-21-10-23-00-034,0,,
2016-09-21-10-24-00-007,0,,
2016-09-21-10-25-00-004,0,,
2016-09-21-10-26-00-009,0,,
2016-09-21-10-27-00-005,0,,
2016-09-21-10-28-00-003,0,,
2016-09-21-10-29-00-011,0,,
2016-09-21-10-30-00-008,0,,
2016-09-21-10-31-00-014,0,,
2016-09-21-10-32-00-010,0,,
2016-09-21-10-33-00-018,0,,
2016-09-21-10-34-00-014,0,,
2016-09-21-10-35-00-012,0,,
2016-09-21-10-36-00-016,0,,
2016-09-21-10-37-00-013,0,,
2016-09-21-10-38-00-021,0,,
2016-09-21-10-39-00-018,0,,
2016-09-21-10-40-00-022,0,,
2016-09-21-10-41-00-020,0,,
2016-09-21-10-42-00-005,0,,
2016-09-21-10-43-00-019,0,,
2016-09-21-10-44-00-022,0,,
2016-09-21-10-45-00-006,0,,
2016-09-21-10-46-00-033,0,,
2016-09-21-10-47-00-012,0,,
2016-09-21-10-48-00-004,5853,,
2016-09-21-10-49-00-013,42093,,
2016-09-21-10-50-00-005,32664,,
2016-09-21-10-51-00-016,27962,,
2016-09-21-10-52-00-010,30960,,
2016-09-21-10-53-00-013,0,,
2016-09-21-10-54-00-003,0,,
2016-09-21-10-55-00-017,0,,
2016-09-21-10-56-00-016,15694,,
2016-09-21-10-57-00-014,0,,
2016-09-21-10-58-00-034,0,,
2016-09-21-10-59-00-015,4939,,
2016-09-21-11-00-00-016,0,,
2016-09-21-11-01-00-006,0,,
2016-09-21-11-02-00-018,0,,
2016-09-21-11-03-00-014,0,,
2016-09-21-11-04-00-011,0,,
